380	1.7116E-07
381	3.79041E-07
382	3.41284E-06
383	-4.35759E-07
384	2.21678E-06
385	1.22984E-07
386	3.24397E-07
387	5.57005E-07
388	1.00198E-07
389	-3.93656E-07
390	6.26698E-07
391	1.40728E-06
392	6.73662E-07
393	-6.34047E-07
394	-3.00885E-07
395	3.94478E-07
396	4.15849E-07
397	3.80666E-07
398	9.75453E-07
399	7.42917E-07
400	-7.09239E-09
401	-2.29582E-07
402	5.01475E-07
403	3.9517E-07
404	5.58952E-07
405	4.93834E-07
406	4.46178E-07
407	5.6158E-07
408	8.35143E-07
409	2.20646E-07
410	3.09879E-07
411	8.9296E-07
412	4.61937E-07
413	1.02514E-06
414	1.36188E-06
415	8.61326E-07
416	2.39315E-06
417	2.43277E-06
418	2.60515E-06
419	2.50519E-06
420	1.92472E-06
421	2.88986E-06
422	2.83194E-06
423	3.10979E-06
424	3.54673E-06
425	3.5788E-06
426	3.99097E-06
427	4.88578E-06
428	5.24544E-06
429	5.61337E-06
430	7.2598E-06
431	6.94298E-06
432	8.90916E-06
433	9.57883E-06
434	9.02353E-06
435	1.00796E-05
436	1.00645E-05
437	1.12535E-05
438	1.23524E-05
439	1.30099E-05
440	1.44992E-05
441	1.52443E-05
442	1.69404E-05
443	1.77896E-05
444	1.84729E-05
445	1.92608E-05
446	2.07535E-05
447	2.10635E-05
448	2.15151E-05
449	2.15293E-05
450	2.1739E-05
451	2.12655E-05
452	2.11253E-05
453	2.0517E-05
454	1.95762E-05
455	1.95324E-05
456	1.83619E-05
457	1.76762E-05
458	1.64926E-05
459	1.65729E-05
460	1.48442E-05
461	1.42768E-05
462	1.33428E-05
463	1.26147E-05
464	1.19679E-05
465	1.10647E-05
466	1.10569E-05
467	1.04991E-05
468	9.90734E-06
469	9.35934E-06
470	9.88982E-06
471	8.40545E-06
472	9.38416E-06
473	8.3086E-06
474	8.00345E-06
475	7.62238E-06
476	7.50753E-06
477	7.4608E-06
478	7.15517E-06
479	6.80719E-06
480	6.75658E-06
481	6.48063E-06
482	6.6607E-06
483	6.77069E-06
484	7.11088E-06
485	6.93714E-06
486	7.11477E-06
487	7.39218E-06
488	7.198E-06
489	7.38099E-06
490	7.69392E-06
491	7.9908E-06
492	7.81121E-06
493	8.04336E-06
494	8.20542E-06
495	8.19764E-06
496	8.66388E-06
497	9.0649E-06
498	8.98752E-06
499	9.18803E-06
500	9.664E-06
501	9.46349E-06
502	9.43672E-06
503	1.01521E-05
504	1.03716E-05
505	1.05055E-05
506	1.18974E-05
507	1.11751E-05
508	1.10355E-05
509	1.11922E-05
510	1.17407E-05
511	1.16944E-05
512	1.19022E-05
513	1.17241E-05
514	1.19222E-05
515	1.22809E-05
516	1.21548E-05
517	1.25524E-05
518	1.31248E-05
519	1.2752E-05
520	1.31501E-05
521	1.30343E-05
522	1.3301E-05
523	1.35896E-05
524	1.34197E-05
525	1.34864E-05
526	1.38217E-05
527	1.37409E-05
528	1.3756E-05
529	1.37399E-05
530	1.38392E-05
531	1.37536E-05
532	1.45381E-05
533	1.39336E-05
534	1.40719E-05
535	1.44354E-05
536	1.45026E-05
537	1.46695E-05
538	1.49021E-05
539	1.47187E-05
540	1.478E-05
541	1.48058E-05
542	1.50004E-05
543	1.51708E-05
544	1.49167E-05
545	1.4888E-05
546	1.46651E-05
547	1.48277E-05
548	1.50034E-05
549	1.55197E-05
550	1.51771E-05
551	1.52005E-05
552	1.56205E-05
553	1.50024E-05
554	1.56541E-05
555	1.55222E-05
556	1.51659E-05
557	1.59772E-05
558	1.50603E-05
559	1.50773E-05
560	1.49158E-05
561	1.53713E-05
562	1.49922E-05
563	1.52628E-05
564	1.55772E-05
565	1.59753E-05
566	1.51518E-05
567	1.531E-05
568	1.59008E-05
569	1.54866E-05
570	1.54424E-05
571	1.50871E-05
572	1.60312E-05
573	1.53217E-05
574	1.57363E-05
575	1.54545E-05
576	1.51017E-05
577	1.52049E-05
578	1.53767E-05
579	1.55494E-05
580	1.52034E-05
581	1.52467E-05
582	1.48447E-05
583	1.51168E-05
584	1.51455E-05
585	1.51435E-05
586	1.6002E-05
587	1.48798E-05
588	1.55465E-05
589	1.51635E-05
590	1.48433E-05
591	1.425E-05
592	1.47732E-05
593	1.46213E-05
594	1.52852E-05
595	1.47751E-05
596	1.47041E-05
597	1.4396E-05
598	1.44476E-05
599	1.45624E-05
600	1.50812E-05
601	1.43318E-05
602	1.41522E-05
603	1.4378E-05
604	1.4231E-05
605	1.48676E-05
606	1.40023E-05
607	1.41308E-05
608	1.33292E-05
609	1.35487E-05
610	1.37964E-05
611	1.41283E-05
612	1.35351E-05
613	1.33029E-05
614	1.28104E-05
615	1.31433E-05
616	1.32284E-05
617	1.29637E-05
618	1.2533E-05
619	1.23261E-05
620	1.23568E-05
621	1.24756E-05
622	1.22838E-05
623	1.2186E-05
624	1.17723E-05
625	1.21655E-05
626	1.14881E-05
627	1.15202E-05
628	1.1145E-05
629	1.06364E-05
630	1.08135E-05
631	1.06821E-05
632	1.06159E-05
633	1.06271E-05
634	1.067E-05
635	9.8285E-06
636	9.58808E-06
637	1.02183E-05
638	9.70586E-06
639	9.49561E-06
640	9.76231E-06
641	9.92778E-06
642	9.03327E-06
643	8.54951E-06
644	8.4147E-06
645	8.36603E-06
646	8.63711E-06
647	8.88142E-06
648	7.91439E-06
649	8.65074E-06
650	7.75184E-06
651	7.92461E-06
652	7.52894E-06
653	7.4063E-06
654	7.15614E-06
655	6.97315E-06
656	7.23742E-06
657	6.81547E-06
658	6.43732E-06
659	6.82374E-06
660	6.64853E-06
661	6.71326E-06
662	6.22464E-06
663	6.16575E-06
664	5.58855E-06
665	5.55351E-06
666	5.1919E-06
667	5.93214E-06
668	5.36613E-06
669	5.82653E-06
670	6.1784E-06
671	5.53501E-06
672	4.66395E-06
673	4.62507E-06
674	4.71968E-06
675	4.44271E-06
676	4.88578E-06
677	4.46865E-06
678	4.39302E-06
679	4.49556E-06
680	3.86302E-06
681	4.01438E-06
682	4.69953E-06
683	4.23626E-06
684	4.88919E-06
685	4.67977E-06
686	3.95092E-06
687	4.34138E-06
688	3.09816E-06
689	3.19802E-06
690	3.26012E-06
691	4.59153E-06
692	3.4146E-06
693	3.55062E-06
694	2.60661E-06
695	4.32809E-06
696	3.01669E-06
697	2.60481E-06
698	2.4938E-06
699	2.96296E-06
700	2.37573E-06
701	2.62024E-06
702	2.12942E-06
703	4.5179E-06
704	2.48762E-06
705	1.9128E-06
706	2.56135E-06
707	2.14261E-06
708	1.82627E-06
709	2.58495E-06
710	2.05754E-06
711	2.18018E-06
712	2.06639E-06
713	1.83907E-06
714	1.39955E-06
715	1.59787E-06
716	1.89172E-06
717	1.43663E-06
718	2.17692E-06
719	2.20758E-06
720	1.15504E-06
721	1.9878E-06
722	1.98108E-06
723	1.98809E-06
724	2.0533E-06
725	1.92122E-06
726	1.83138E-06
727	1.49761E-06
728	1.70581E-06
729	1.35093E-06
730	1.87557E-06
731	1.23369E-06
732	1.5216E-06
733	2.12411E-06
734	2.11725E-06
735	1.34075E-06
736	4.83249E-07
737	1.75653E-06
738	7.51385E-07
739	1.80135E-06
740	8.44633E-07
741	8.14702E-07
742	7.91439E-07
743	6.03434E-07
744	5.80658E-07
745	5.8022E-07
746	4.93639E-07
747	3.16269E-06
748	9.95747E-07
749	2.00551E-06
750	2.61526E-07
751	2.62127E-07
752	2.62724E-07
753	2.63321E-07
754	2.63913E-07
755	2.64504E-07
756	2.65092E-07
757	2.65677E-07
758	2.6626E-07
759	2.6684E-07
760	2.67418E-07
761	2.67993E-07
762	2.68566E-07
763	2.69136E-07
764	2.69705E-07
765	2.70269E-07
766	2.70831E-07
767	2.71391E-07
768	2.71948E-07
769	2.72503E-07
770	2.73055E-07
771	2.73605E-07
772	2.74152E-07
773	2.74695E-07
774	2.75237E-07
775	2.75777E-07
776	2.76314E-07
777	2.76847E-07
778	2.77378E-07
779	2.77906E-07
780	2.78433E-07
