380	0
381	0
382	0
383	0
384	0
385	0
386	0
387	4.63000000000000e-08
388	8.37100000000000e-08
389	2.30000000000000e-08
390	0
391	0
392	0
393	0
394	0
395	3.85500000000000e-08
396	5.15700000000000e-08
397	9.35500000000000e-09
398	0
399	0
400	0
401	0
402	0
403	0
404	1.55300000000000e-08
405	4.56700000000000e-08
406	5.96900000000000e-08
407	6.17300000000000e-08
408	4.61200000000000e-08
409	6.45300000000000e-08
410	8.64200000000000e-08
411	9.75000000000000e-08
412	1.08300000000000e-07
413	1.19000000000000e-07
414	1.29300000000000e-07
415	1.60200000000000e-07
416	2.05900000000000e-07
417	2.27200000000000e-07
418	2.64000000000000e-07
419	3.19300000000000e-07
420	3.43500000000000e-07
421	3.75200000000000e-07
422	4.29400000000000e-07
423	5.01400000000000e-07
424	5.78400000000000e-07
425	6.54900000000000e-07
426	7.31000000000000e-07
427	8.08100000000000e-07
428	8.96800000000000e-07
429	9.97000000000000e-07
430	1.10700000000000e-06
431	1.21700000000000e-06
432	1.33200000000000e-06
433	1.45600000000000e-06
434	1.60000000000000e-06
435	1.75200000000000e-06
436	1.91900000000000e-06
437	2.12200000000000e-06
438	2.33700000000000e-06
439	2.55600000000000e-06
440	2.84500000000000e-06
441	3.17700000000000e-06
442	3.56100000000000e-06
443	3.97200000000000e-06
444	4.40700000000000e-06
445	4.88600000000000e-06
446	5.39300000000000e-06
447	5.93600000000000e-06
448	6.46300000000000e-06
449	6.96600000000000e-06
450	7.42000000000000e-06
451	7.81800000000000e-06
452	8.16300000000000e-06
453	8.38200000000000e-06
454	8.50300000000000e-06
455	8.55400000000000e-06
456	8.44000000000000e-06
457	8.25000000000000e-06
458	7.99900000000000e-06
459	7.61500000000000e-06
460	7.19300000000000e-06
461	6.73000000000000e-06
462	6.22200000000000e-06
463	5.72800000000000e-06
464	5.26800000000000e-06
465	4.83400000000000e-06
466	4.42300000000000e-06
467	4.06400000000000e-06
468	3.76300000000000e-06
469	3.48600000000000e-06
470	3.21400000000000e-06
471	2.97600000000000e-06
472	2.76100000000000e-06
473	2.57200000000000e-06
474	2.40100000000000e-06
475	2.24800000000000e-06
476	2.09000000000000e-06
477	1.95000000000000e-06
478	1.83500000000000e-06
479	1.73300000000000e-06
480	1.63900000000000e-06
481	1.56200000000000e-06
482	1.50900000000000e-06
483	1.46800000000000e-06
484	1.44200000000000e-06
485	1.42900000000000e-06
486	1.42800000000000e-06
487	1.45800000000000e-06
488	1.49400000000000e-06
489	1.53400000000000e-06
490	1.60800000000000e-06
491	1.69300000000000e-06
492	1.79300000000000e-06
493	1.92300000000000e-06
494	2.07300000000000e-06
495	2.25400000000000e-06
496	2.46800000000000e-06
497	2.69900000000000e-06
498	2.95800000000000e-06
499	3.23600000000000e-06
