380	3.391E-07
381	1.964E-07
382	4.881E-07
383	3.061E-08
384	-8.526E-08
385	5.818E-08
386	2.502E-07
387	3.277E-07
388	-1.942E-07
389	-1.284E-07
390	1.787E-07
391	2.659E-07
392	-5.095E-08
393	3.469E-07
394	2.853E-07
395	2.549E-07
396	2.243E-07
397	1.554E-07
398	2.264E-07
399	2.989E-07
400	2.359E-07
401	4.545E-08
402	1.647E-07
403	3.974E-08
404	8.492E-08
405	2.035E-07
406	1.753E-07
407	1.495E-07
408	1.945E-07
409	3.147E-07
410	3.667E-07
411	1.623E-07
412	2.951E-07
413	4.013E-07
414	5.244E-07
415	5.520E-07
416	9.043E-07
417	1.139E-06
418	1.225E-06
419	1.310E-06
420	1.470E-06
421	1.666E-06
422	2.002E-06
423	2.312E-06
424	2.676E-06
425	3.120E-06
426	3.626E-06
427	4.235E-06
428	4.629E-06
429	5.502E-06
430	6.342E-06
431	7.268E-06
432	8.125E-06
433	9.580E-06
434	1.085E-05
435	1.219E-05
436	1.403E-05
437	1.498E-05
438	1.598E-05
439	1.678E-05
440	1.704E-05
441	1.688E-05
442	1.665E-05
443	1.612E-05
444	1.517E-05
445	1.372E-05
446	1.238E-05
447	1.117E-05
448	1.010E-05
449	9.504E-06
450	8.627E-06
451	8.113E-06
452	7.694E-06
453	6.993E-06
454	6.635E-06
455	6.298E-06
456	5.660E-06
457	5.167E-06
458	4.649E-06
459	4.140E-06
460	3.673E-06
461	3.436E-06
462	3.002E-06
463	2.882E-06
464	2.453E-06
465	2.361E-06
466	2.175E-06
467	1.871E-06
468	1.764E-06
469	1.677E-06
470	1.622E-06
471	1.514E-06
472	1.256E-06
473	1.191E-06
474	1.189E-06
475	1.037E-06
476	9.198E-07
477	9.228E-07
478	8.357E-07
479	7.735E-07
480	7.498E-07
481	5.505E-07
482	5.728E-07
483	4.735E-07
484	5.175E-07
485	4.094E-07
486	3.849E-07
487	4.884E-07
488	4.547E-07
489	4.687E-07
490	4.652E-07
491	4.602E-07
492	2.472E-07
493	4.137E-07
494	5.062E-07
495	3.852E-07
496	4.436E-07
497	5.022E-07
498	5.245E-07
499	5.107E-07
500	5.896E-07
501	6.158E-07
502	5.947E-07
503	7.009E-07
504	6.997E-07
505	7.863E-07
506	8.810E-07
507	7.912E-07
508	9.152E-07
509	1.070E-06
510	1.077E-06
511	1.179E-06
512	1.351E-06
513	1.427E-06
514	1.502E-06
515	1.744E-06
516	1.803E-06
517	2.034E-06
518	2.100E-06
519	2.362E-06
520	2.616E-06
521	2.670E-06
522	2.998E-06
523	3.145E-06
524	3.422E-06
525	3.823E-06
526	4.070E-06
527	4.269E-06
528	4.560E-06
529	5.056E-06
530	5.247E-06
531	5.946E-06
532	6.138E-06
533	6.808E-06
534	7.253E-06
535	7.622E-06
536	8.176E-06
537	8.650E-06
538	9.266E-06
539	9.867E-06
540	1.042E-05
541	1.105E-05
542	1.180E-05
543	1.211E-05
544	1.307E-05
545	1.358E-05
546	1.427E-05
547	1.476E-05
548	1.556E-05
549	1.597E-05
550	1.677E-05
551	1.738E-05
552	1.817E-05
553	1.880E-05
554	1.937E-05
555	1.993E-05
556	2.056E-05
557	2.111E-05
558	2.140E-05
559	2.188E-05
560	2.217E-05
561	2.296E-05
562	2.333E-05
563	2.358E-05
564	2.386E-05
565	2.431E-05
566	2.434E-05
567	2.489E-05
568	2.503E-05
569	2.512E-05
570	2.517E-05
571	2.513E-05
572	2.558E-05
573	2.523E-05
574	2.517E-05
575	2.528E-05
576	2.521E-05
577	2.478E-05
578	2.489E-05
579	2.477E-05
580	2.471E-05
581	2.437E-05
582	2.437E-05
583	2.414E-05
584	2.396E-05
585	2.356E-05
586	2.284E-05
587	2.284E-05
588	2.269E-05
589	2.250E-05
590	2.216E-05
591	2.182E-05
592	2.134E-05
593	2.086E-05
594	2.076E-05
595	2.016E-05
596	1.982E-05
597	1.954E-05
598	1.921E-05
599	1.843E-05
600	1.833E-05
601	1.817E-05
602	1.775E-05
603	1.722E-05
604	1.682E-05
605	1.627E-05
606	1.615E-05
607	1.582E-05
608	1.537E-05
609	1.453E-05
610	1.433E-05
611	1.407E-05
612	1.362E-05
613	1.322E-05
614	1.272E-05
615	1.259E-05
616	1.243E-05
