380	6.91840000000000e-06
381	6.98370000000000e-06
382	7.04900000000000e-06
383	7.11425000000000e-06
384	7.17950000000000e-06
385	7.24475000000000e-06
386	7.31000000000000e-06
387	7.37530000000000e-06
388	7.44060000000000e-06
389	7.50585000000000e-06
390	7.57110000000000e-06
391	7.95455000000000e-06
392	8.33800000000000e-06
393	8.72960000000000e-06
394	9.12120000000000e-06
395	9.51280000000000e-06
396	9.90440000000000e-06
397	1.02877000000000e-05
398	1.06710000000000e-05
399	1.10630000000000e-05
400	1.14550000000000e-05
401	1.15770000000000e-05
402	1.16990000000000e-05
403	1.18215000000000e-05
404	1.19440000000000e-05
405	1.20665000000000e-05
406	1.21890000000000e-05
407	1.23030000000000e-05
408	1.24170000000000e-05
409	1.25395000000000e-05
410	1.26620000000000e-05
411	1.26945000000000e-05
412	1.27270000000000e-05
413	1.27515000000000e-05
414	1.27760000000000e-05
415	1.28005000000000e-05
416	1.28250000000000e-05
417	1.28575000000000e-05
418	1.28900000000000e-05
419	1.29145000000000e-05
420	1.29390000000000e-05
421	1.28415000000000e-05
422	1.27440000000000e-05
423	1.26540000000000e-05
424	1.25640000000000e-05
425	1.24745000000000e-05
426	1.23850000000000e-05
427	1.22870000000000e-05
428	1.21890000000000e-05
429	1.20990000000000e-05
430	1.20090000000000e-05
431	1.22620000000000e-05
432	1.25150000000000e-05
433	1.27600000000000e-05
434	1.30050000000000e-05
435	1.32580000000000e-05
436	1.35110000000000e-05
437	1.37635000000000e-05
438	1.40160000000000e-05
439	1.42690000000000e-05
440	1.45220000000000e-05
441	1.46935000000000e-05
442	1.48650000000000e-05
443	1.50280000000000e-05
444	1.51910000000000e-05
445	1.53625000000000e-05
446	1.55340000000000e-05
447	1.57050000000000e-05
448	1.58760000000000e-05
449	1.60395000000000e-05
450	1.62030000000000e-05
451	1.62190000000000e-05
452	1.62350000000000e-05
453	1.62435000000000e-05
454	1.62520000000000e-05
455	1.62600000000000e-05
456	1.62680000000000e-05
457	1.62845000000000e-05
458	1.63010000000000e-05
459	1.63090000000000e-05
460	1.63170000000000e-05
461	1.62760000000000e-05
462	1.62350000000000e-05
463	1.61945000000000e-05
464	1.61540000000000e-05
465	1.61130000000000e-05
466	1.60720000000000e-05
467	1.60315000000000e-05
468	1.59910000000000e-05
469	1.59500000000000e-05
470	1.59090000000000e-05
471	1.59255000000000e-05
472	1.59420000000000e-05
473	1.59580000000000e-05
474	1.59740000000000e-05
475	1.59825000000000e-05
476	1.59910000000000e-05
477	1.60070000000000e-05
478	1.60230000000000e-05
479	1.60395000000000e-05
480	1.60560000000000e-05
481	1.59580000000000e-05
482	1.58600000000000e-05
483	1.57620000000000e-05
484	1.56640000000000e-05
485	1.55665000000000e-05
486	1.54690000000000e-05
487	1.53710000000000e-05
488	1.52730000000000e-05
489	1.51750000000000e-05
490	1.50770000000000e-05
491	1.50850000000000e-05
492	1.50930000000000e-05
493	1.51015000000000e-05
494	1.51100000000000e-05
495	1.51180000000000e-05
496	1.51260000000000e-05
497	1.51260000000000e-05
498	1.51260000000000e-05
499	1.51340000000000e-05
500	1.51420000000000e-05
501	1.51260000000000e-05
502	1.51100000000000e-05
503	1.50855000000000e-05
504	1.50610000000000e-05
505	1.50365000000000e-05
506	1.50120000000000e-05
507	1.49955000000000e-05
508	1.49790000000000e-05
509	1.49545000000000e-05
510	1.49300000000000e-05
511	1.48895000000000e-05
512	1.48490000000000e-05
513	1.48080000000000e-05
514	1.47670000000000e-05
515	1.47260000000000e-05
516	1.46850000000000e-05
517	1.46445000000000e-05
518	1.46040000000000e-05
519	1.45630000000000e-05
520	1.45220000000000e-05
521	1.45630000000000e-05
522	1.46040000000000e-05
523	1.46445000000000e-05
524	1.46850000000000e-05
525	1.47180000000000e-05
526	1.47510000000000e-05
527	1.47915000000000e-05
528	1.48320000000000e-05
529	1.48730000000000e-05
530	1.49140000000000e-05
531	1.48730000000000e-05
532	1.48320000000000e-05
533	1.47830000000000e-05
534	1.47340000000000e-05
535	1.46935000000000e-05
536	1.46530000000000e-05
537	1.46040000000000e-05
538	1.45550000000000e-05
539	1.45060000000000e-05
540	1.44570000000000e-05
541	1.44570000000000e-05
542	1.44570000000000e-05
543	1.44490000000000e-05
544	1.44410000000000e-05
545	1.44410000000000e-05
546	1.44410000000000e-05
547	1.44325000000000e-05
548	1.44240000000000e-05
549	1.44160000000000e-05
550	1.44080000000000e-05
551	1.43590000000000e-05
552	1.43100000000000e-05
553	1.42530000000000e-05
554	1.41960000000000e-05
555	1.41390000000000e-05
556	1.40820000000000e-05
557	1.40245000000000e-05
558	1.39670000000000e-05
559	1.39100000000000e-05
560	1.38530000000000e-05
561	1.38040000000000e-05
562	1.37550000000000e-05
563	1.37060000000000e-05
564	1.36570000000000e-05
565	1.36000000000000e-05
566	1.35430000000000e-05
567	1.34940000000000e-05
568	1.34450000000000e-05
569	1.33960000000000e-05
570	1.33470000000000e-05
571	1.33390000000000e-05
572	1.33310000000000e-05
573	1.33230000000000e-05
574	1.33150000000000e-05
575	1.33065000000000e-05
576	1.32980000000000e-05
577	1.32900000000000e-05
578	1.32820000000000e-05
579	1.32740000000000e-05
580	1.32660000000000e-05
581	1.31680000000000e-05
582	1.30700000000000e-05
583	1.29720000000000e-05
584	1.28740000000000e-05
585	1.27760000000000e-05
586	1.26780000000000e-05
587	1.25805000000000e-05
588	1.24830000000000e-05
589	1.23850000000000e-05
590	1.22870000000000e-05
591	1.23030000000000e-05
592	1.23190000000000e-05
593	1.23435000000000e-05
594	1.23680000000000e-05
